course_id,course_title,url,price,num_subscribers,num_reviews,num_lectures,level,Rating,content_duration,published_timestamp,subject
1049092,React JS - Build real world JS apps & deploy on cloud,https://www.udemy.com/reactjs-for-beginners-build-real-world-react-apps-deploy-on-cloud/,175,12815,262,53,All Levels,0.52,8.5,2017-02-12T15:17:31Z,Subject: Web Development
732556,PHP: Complete Registration and Login with Email Verification,https://www.udemy.com/php-complete-registration-and-login-with-email-verification/,20,12781,145,22,Intermediate Level,0.96,2.5,2016-01-27T18:16:28Z,Subject: Web Development
561136,Responsive Design with NEW Materialize,https://www.udemy.com/responsive-design-with-new-google-materialize/,75,12629,88,36,Beginner Level,0.99,1.5,2015-07-23T20:03:45Z,Subject: Web Development
188828,Web Hosting Set Up and WordPress Installation For Beginners,https://www.udemy.com/web-hosting-wordpress-installation-for-beginners/,0,12563,239,11,All Levels,0.18,0.5666666667,2014-04-09T02:58:17Z,Subject: Web Development
8325,HTML Tutorial: HTML & CSS for Beginners,https://www.udemy.com/learn-html5/,20,12458,253,82,Beginner Level,0.76,4,2011-09-09T15:28:59Z,Subject: Web Development
657734,Complete AJAX Course: Learn AJAX Techniques Using Bootstrap,https://www.udemy.com/ajaxcourse/,195,12368,89,26,Intermediate Level,0.14,3.5,2015-11-13T22:03:15Z,Subject: Web Development
1247828,Angular 4 (2+) Crash Course for Beginners,https://www.udemy.com/angular-crash-course-for-beginners/,120,12366,506,120,Beginner Level,0.2,9,2017-06-23T00:35:49Z,Subject: Web Development
777654,Learn what's new in PHP 7,https://www.udemy.com/php7-new-features/,0,12336,271,26,Beginner Level,0.96,3.5,2016-04-04T22:32:13Z,Subject: Web Development
217010,Website Secrets: Get a Gorgeous Website on the Cheap,https://www.udemy.com/how-to-get-an-excellent-website-at-a-lower-cost/,50,12328,15,32,All Levels,0.89,2,2014-07-04T08:17:41Z,Subject: Web Development
370752,How to Make a Wordpress Website 2017,https://www.udemy.com/wordpress-4-for-beginners/,0,12293,235,18,Beginner Level,0.49,3,2015-01-14T22:25:58Z,Subject: Web Development
890810,Practical Understanding of PHP and MySQL,https://www.udemy.com/practical-understanding-of-php-and-myqsl-demo/,0,12201,217,24,All Levels,0.81,5.5,2016-07-06T16:35:25Z,Subject: Web Development
113706,Build Flat Responsive Website from Scratch - Complete Course,https://www.udemy.com/build-flat-responsive-website-from-scratch-complete-course/,35,12105,144,54,Beginner Level,0.15,7.5,2013-12-04T13:33:41Z,Subject: Web Development
723522,PHP Fundamentals - Start Earning The Top Dollars You Deserve,https://www.udemy.com/php-fundamentals/,195,12068,81,12,Intermediate Level,0.74,1.5,2016-04-05T16:50:51Z,Subject: Web Development
746014,The Complete Sass & SCSS Course: From Beginner to Advanced,https://www.udemy.com/sasscourse/,195,12021,660,41,All Levels,0.3,4,2016-02-24T16:48:27Z,Subject: Web Development
560996,You can create Incredible Websites with HTML CSS learn how,https://www.udemy.com/learn-to-create-html-css-web-templates-create-web-pages/,100,11892,50,28,Intermediate Level,0.82,2.5,2015-09-12T01:35:41Z,Subject: Web Development
26845,Advanced HTML5 Tutorial for Web Developers,https://www.udemy.com/advanced-html5-for-web-developers/,50,11847,57,57,All Levels,0.18,7.5,2012-10-17T11:07:41Z,Subject: Web Development
822444,Python and Django Full Stack Web Developer Bootcamp,https://www.udemy.com/python-and-django-full-stack-web-developer-bootcamp/,200,11832,1883,191,Beginner Level,0.29,31.5,2017-02-24T18:40:55Z,Subject: Web Development
563668,Learn how to create a WordPress theme using Pinegrow,https://www.udemy.com/learn-how-to-create-a-wordpress-theme-using-pinegrow/,0,11812,152,19,All Levels,0.41,2,2015-07-27T18:26:45Z,Subject: Web Development
540724,How To Setup Web Hosting,https://www.udemy.com/how-to-setup-web-hosting/,0,11758,242,8,Beginner Level,0.24,1,2015-07-15T23:49:27Z,Subject: Web Development
596192,PSD To a Creative Landing Page Using Twitter Bootstrap 3,https://www.udemy.com/psd-to-responsive-html5-css3-with-bootstrap-3/,0,11666,546,20,All Levels,0.55,4,2016-04-07T00:04:27Z,Subject: Web Development
77642,Learn HTML 5 in 1 hour,https://www.udemy.com/learn-html-5-in-1-hour/,100,11643,169,21,All Levels,0.93,1,2013-08-12T23:26:32Z,Subject: Web Development
696016,HTML CSS Easy steps to create a web template from scratch,https://www.udemy.com/html-css-easy-steps-to-create-a-web-template-from-scratch/,200,11574,78,15,All Levels,0.7,1,2015-12-14T19:48:12Z,Subject: Web Development
920544,React Redux React-Router: From Beginner to Paid Professional,https://www.udemy.com/react-redux-react-router/,20,11536,876,60,All Levels,0.95,6.5,2016-08-25T22:22:25Z,Subject: Web Development
699618,Learn HTML And CSS From Scratch,https://www.udemy.com/html-and-css-from-scratch/,0,11533,240,18,Beginner Level,0.21,2,2016-02-19T15:50:39Z,Subject: Web Development
789324,Complete Web Development Course + Building 5 Websites!,https://www.udemy.com/creating-5-web-development-projects-in-html5-and-css3/,200,11492,174,118,All Levels,0.35,24.5,2016-03-21T20:14:43Z,Subject: Web Development
945978,Ultimate Angular 4 (previously Angular 2) with Bootstrap 4,https://www.udemy.com/ultimate-angular-2/,50,11384,1846,80,Beginner Level,0.22,5.5,2016-09-19T22:25:38Z,Subject: Web Development
460056,Learn the Basics of Programming for Marketers,https://www.udemy.com/basic-programming-for-marketers/,55,11339,43,26,All Levels,0.47,3.5,2015-04-21T17:24:26Z,Subject: Web Development
1052304,JavaScript For Beginners : Learn JavaScript From Scratch,https://www.udemy.com/javascript-course-for-beginners/,195,11285,102,77,Intermediate Level,0.3,5.5,2017-02-07T17:20:39Z,Subject: Web Development
379722,jQuery Crash Course: Learn the Essentials of jQuery Fast,https://www.udemy.com/learn-jquery-crash-course/,50,11262,142,18,Beginner Level,0.55,2,2015-01-07T03:12:34Z,Subject: Web Development
736940,Practical CSS Website Development: Crash Course,https://www.udemy.com/css-website-development-crash-course/,95,11170,35,19,Beginner Level,0.11,2.5,2016-02-02T21:05:27Z,Subject: Web Development
241590,Make a professional website - 30 Day Guarantee. Discounted!,https://www.udemy.com/make-your-own-business-website-beginner-and-intermediate/,20,11167,34,13,Beginner Level,0.68,2,2014-06-23T16:03:41Z,Subject: Web Development
294408,Learn to Make an Animated Image Gallery using HTML5,https://www.udemy.com/learn-to-make-an-animated-image-gallery-using-html5/,0,11080,165,7,All Levels,0.19,1,2014-11-20T11:37:05Z,Subject: Web Development
142666,Improved SEO with Rich Snippets and MicroData,https://www.udemy.com/improved-seo-with-rich-snippets-and-microdata/,0,11026,228,13,Beginner Level,0.8,1,2014-06-09T10:35:40Z,Subject: Web Development
615106,Ultimate guide to Social Media Web development integration,https://www.udemy.com/ultimate-guide-to-social-media-web-development-integration/,200,11011,13,36,All Levels,0.94,2.5,2015-09-20T18:13:38Z,Subject: Web Development
1000574,The Complete Developers Guide to MongoDB,https://www.udemy.com/the-complete-developers-guide-to-mongodb/,150,10945,1286,129,All Levels,0.16,13.5,2016-11-15T01:25:44Z,Subject: Web Development
394832,Fun and creative web engineering with Python and Web2py,https://www.udemy.com/web-engineering-with-python-and-web2py/,0,10917,319,25,All Levels,0.18,2,2015-06-09T19:51:50Z,Subject: Web Development
113518,CSS and CSS3 For Absolute Beginners,https://www.udemy.com/css-and-css3-for-absolute-beginners/,75,10890,212,33,All Levels,0.1,5,2013-11-01T17:12:45Z,Subject: Web Development
701570,Build Real World Websites from Scratch using HTML5 and CSS3,https://www.udemy.com/web-development-html5-css3/,195,10874,114,59,All Levels,0.34,7.5,2016-01-25T18:00:51Z,Subject: Web Development
729552,JavaScript for Beginners Welcome to learning JavaScript,https://www.udemy.com/javascript-for-beginners-course/,50,10864,63,26,Beginner Level,0.84,2,2016-02-01T19:34:26Z,Subject: Web Development
708674,Master WordPress Plugins: Shortcodes Ultimate - The Basics,https://www.udemy.com/master-popular-wordpress-plugin-shortcodes-ultimate/,0,10780,110,19,All Levels,0.66,1,2016-01-14T18:03:09Z,Subject: Web Development
149042,JavaScript for Absolute Beginners,https://www.udemy.com/javascript-for-absolute-beginners/,20,10689,394,17,All Levels,0.32,2,2014-01-21T03:56:12Z,Subject: Web Development
1017116,Get to know HTML Learn HTML Basics,https://www.udemy.com/html-online-course/,200,10674,102,26,Beginner Level,0.11,2,2016-11-22T15:09:59Z,Subject: Web Development
158934,Code a personal splash page in 1 hour,https://www.udemy.com/intro-to-html-and-css/,20,10610,83,10,All Levels,0.21,1,2014-02-12T21:27:40Z,Subject: Web Development
266252,Projects in PHP and MySQL,https://www.udemy.com/the-complete-web-development-course-learn-by-building-apps/,60,10606,570,88,Beginner Level,0.76,23,2014-07-25T11:11:41Z,Subject: Web Development
609992,HTML CSS: Essential steps to learn HTML CSS,https://www.udemy.com/html-and-css-basics/,145,10576,154,23,Beginner Level,0.75,2.5,2015-11-11T22:43:15Z,Subject: Web Development
559512,The Complete HTML5 & CSS3 Course Build Professional Websites,https://www.udemy.com/html5css3/,195,10518,129,57,All Levels,0.93,4.5,2015-08-11T21:47:20Z,Subject: Web Development
587902,Core HTML How to get online quickly HTML to HTML5,https://www.udemy.com/web-development-introduction-html-html5-course/,90,10394,33,34,Beginner Level,0.88,3.5,2015-08-21T18:53:23Z,Subject: Web Development
176432,HTML5 Essentials for Beginners,https://www.udemy.com/html5-essentials-for-beginners/,20,10247,200,15,Beginner Level,0.24,1.5,2014-03-14T21:46:36Z,Subject: Web Development
,,,,,,,,,,,
763774,JavaScript Game Development: Create Your Own Breakout Game,https://www.udemy.com/javascript-game-development-create-your-own-breakout-game/,0,10179,314,21,All Levels,0.15,1.5,2016-09-26T23:44:51Z,Subject: Web Development
582392,JavaScript Basics Web Development Building Blocks,https://www.udemy.com/javascript-basics-web-development-building-blocks/,95,10179,68,17,Beginner Level,0.81,1.5,2015-08-14T00:27:33Z,Subject: Web Development
481002,Learn Nodejs by building 12 projects,https://www.udemy.com/learn-nodejs-by-building-10-projects/,50,10150,997,90,Beginner Level,0.5,16,2015-04-22T00:22:43Z,Subject: Web Development
155640,Building a Search Engine in PHP & MySQL,https://www.udemy.com/creating-a-search-engine-in-php/,0,10110,379,12,All Levels,0.66,2.5,2014-02-03T18:07:52Z,Subject: Web Development
752658,PHP: Ultimate guide to PHP for everyone,https://www.udemy.com/basic-php/,115,10103,75,20,All Levels,0.93,1.5,2016-05-29T17:49:28Z,Subject: Web Development
922600,CSS Web Development Crash Course,https://www.udemy.com/css-course/,20,10008,53,26,All Levels,0.53,2.5,2016-12-01T17:33:48Z,Subject: Web Development
1093734,HTML5 and CSS3 for beginners: Create a Website from Scratch,https://www.udemy.com/html5-and-css3-for-beginners-create-a-website-from-scratch/,200,9945,101,43,Intermediate Level,0.76,2,2017-02-17T22:15:48Z,Subject: Web Development
30240,The Ultimate Web Development Course,https://www.udemy.com/build-an-instant-update-database-interface-with-jquery-ajax/,50,9881,329,136,Intermediate Level,0.28,12,2013-08-25T16:16:52Z,Subject: Web Development
212376,Getting Started as a Web Developer,https://www.udemy.com/refactoru-getting-started-as-a-web-developer/,0,9833,241,15,Expert Level,0.64,1,2014-08-16T22:20:47Z,Subject: Web Development
978852,Beginning Web development Learn the basics of HTML,https://www.udemy.com/learn-the-basics-of-html-in-less-than-a-week/,95,9832,71,59,All Levels,0.34,2,2017-01-06T15:14:59Z,Subject: Web Development
1017568,The Complete PHP Bootcamp Course With Video Sharing Project,https://www.udemy.com/php-bootcamp/,195,9831,56,74,Intermediate Level,1,14.5,2017-03-21T23:50:38Z,Subject: Web Development
465870,Beginning Oracle WebLogic for Administrators,https://www.udemy.com/learn-oracle-weblogic-12c-essentials/,0,9786,989,7,Beginner Level,0.14,0.7,2015-04-15T18:28:50Z,Subject: Web Development
991290,Dynamic JavaScript Master Class AJAX JSON Simple APIs,https://www.udemy.com/ajax-course/,200,9773,117,65,Beginner Level,0.47,4.5,2016-10-24T15:36:40Z,Subject: Web Development
992114,"Build A Complete CRUD Application With PHP, MYSQL & JQUERY",https://www.udemy.com/build-a-complete-crud-application-with-php-mysql-jquery/,20,9762,94,112,Intermediate Level,0.13,13.5,2016-11-01T15:30:36Z,Subject: Web Development
482834,HTML5 for beginners,https://www.udemy.com/html-complete-html-course-for-beginners/,195,9687,59,59,Beginner Level,0.32,5,2015-04-24T18:04:21Z,Subject: Web Development
669270,JQuery Essentials core training for Dynamic Interactive web,https://www.udemy.com/jquery-essentials-core-training-for-dynamic-interactive-web/,100,9668,38,52,All Levels,0.58,4,2015-11-20T17:22:00Z,Subject: Web Development
991630,Try Django 1.10 | Create a URL Shortening Service,https://www.udemy.com/try-django-1-10/,50,9607,78,40,All Levels,0.17,5.5,2016-10-24T18:14:43Z,Subject: Web Development
629088,Code your first Website using HTML & CSS: Project Learning,https://www.udemy.com/code-your-first-website-using-html-css-project-learning/,20,9554,368,16,Intermediate Level,0.8,1.5,2015-10-28T18:16:52Z,Subject: Web Development
920306,Web Site for Beginners - Learn Web Building like knitting,https://www.udemy.com/web-design-for-grandmothers-with-html/,20,9425,147,14,All Levels,0.67,1.5,2016-08-10T00:40:59Z,Subject: Web Development
575880,The Complete Wordpress Course - Build Your Own Website Today,https://www.udemy.com/wordpresscourse/,195,9421,73,36,Beginner Level,0.34,3.5,2015-08-25T00:03:06Z,Subject: Web Development
647442,Successful website creation - everything you need to know,https://www.udemy.com/total-guide-to-creating-websites-and-an-online-web-business/,150,9384,21,16,All Levels,0.76,1.5,2015-10-22T22:54:30Z,Subject: Web Development
316704,Introductory JavaScript Made Easy Training Tutorial,https://www.udemy.com/introductory-javascript-made-easy-training-tutorial/,20,9381,138,131,Beginner Level,0.8,11,2014-10-15T15:23:00Z,Subject: Web Development
134144,Ruby on Rails: Training and Skills to Build Web Applications,https://www.udemy.com/the-startups-guide-to-web-development-with-ruby-on-rails/,95,9375,219,43,Intermediate Level,0.38,7,2014-01-10T18:41:55Z,Subject: Web Development
336938,Learn How To Build a Web Application Without Coding,https://www.udemy.com/learn-how-to-build-a-web-application-without-coding/,0,9364,311,10,All Levels,0.28,0.5333333333,2015-03-04T21:44:18Z,Subject: Web Development
924704,Ultimate Web Developer Course Build 10 Websites from Scratch,https://www.udemy.com/ultimate-web-developer-course-build-10-websites-from-scratch/,200,9359,110,402,Intermediate Level,0.07,32.5,2016-10-10T15:09:14Z,Subject: Web Development
260756,The Essential Web Developer Course - Build 12 Websites,https://www.udemy.com/the-essential-web-developer-course/,200,9355,390,177,All Levels,0.94,16.5,2015-11-02T17:41:42Z,Subject: Web Development
704732,Learn and Earn with HTML & CSS,https://www.udemy.com/learn-and-earn-with-html-css/,20,9349,206,69,Intermediate Level,0.81,4,2016-03-11T20:11:22Z,Subject: Web Development
673420,HTML CSS JavaScript: Most popular ways to code HTML CSS JS,https://www.udemy.com/html-css-javascript/,170,9332,172,33,All Levels,0.04,3.5,2015-11-18T22:45:19Z,Subject: Web Development
947098,Understanding TypeScript,https://www.udemy.com/understanding-typescript/,110,9132,1560,137,All Levels,0.18,7,2016-09-12T17:33:38Z,Subject: Web Development
295843,Introduction to Laravel 4,https://www.udemy.com/introduction-to-laravel-4/,0,9110,411,22,All Levels,0.73,2.5,2014-09-12T22:52:21Z,Subject: Web Development
318638,Projects In JavaScript & JQuery,https://www.udemy.com/projects-in-javascript-jquery/,60,9109,620,50,All Levels,0.28,9,2014-10-16T09:56:39Z,Subject: Web Development
246154,Web Design for Beginners: Real World Coding in HTML & CSS,https://www.udemy.com/web-design-for-beginners-real-world-coding-in-html-css/,100,9103,1724,58,Beginner Level,0.23,9,2014-09-22T23:58:31Z,Subject: Web Development
1073793,Start Writing JavaScript Today - Beginner JavaScript Course,https://www.udemy.com/start-writing-javascript-today/,100,9067,41,27,All Levels,0.89,3,2017-03-08T22:34:43Z,Subject: Web Development
752432,How to Create a Website Without Coding - WordPress 2016,https://www.udemy.com/how-to-create-a-website-wordpress-2016/,195,9056,96,31,All Levels,0.92,1.5,2016-02-04T22:22:22Z,Subject: Web Development
566910,How to Launch Your Own Website Builder Service,https://www.udemy.com/how-to-launch-your-own-website-builder-service/,20,9028,87,12,All Levels,0.78,1.5,2015-07-28T20:20:59Z,Subject: Web Development
778226,Building HTML5 Canvas projects from scratch,https://www.udemy.com/building-html5-canvas-projects-from-scratch/,100,8968,35,25,Beginner Level,0.78,2,2016-03-03T20:36:35Z,Subject: Web Development
