,price,space,room,bedroom,furniture,latitude,longitude,city_area,floor,max_floor,apartment_type,renovation_type,balcony
330,125200,60.0,2,1,0,41.749993966859,44.809204505253,Didube District,8,8,old,old renovation,1
331,286700,74.0,2,1,1,41.699566933054,44.796571334927,Mtatsminda District,2,2,old,newly renovated,1
332,181200,63.0,2,1,1,41.707897,44.731694452423,Vake District,10,11,new,white frame,1
333,178000,84.0,4,3,0,41.7659669,44.7925615,Nadzaladevi District,15,16,new,black frame,1
334,395400,95.0,3,2,0,41.7093734,44.7698209,Vake District,5,12,new,newly renovated,1
335,250400,81.0,4,3,0,41.7704323,44.7748777,Didube District,5,15,new,newly renovated,1
336,267500,107.0,4,0,0,41.7659669,44.7925615,Nadzaladevi District,7,10,new,newly renovated,1
337,130000,66.0,3,2,0,41.7659669,44.7925615,Nadzaladevi District,2,16,new,black frame,1
338,219100,70.0,3,2,0,41.70205225,44.778889615281,Mtatsminda District,3,6,new,white frame,1
339,126000,61.79,3,2,0,41.7659669,44.7925615,Nadzaladevi District,3,10,new,black frame,0
340,180000,88.0,4,0,0,41.7659669,44.7925615,Nadzaladevi District,5,16,new,black frame,1
341,221000,108.0,4,3,0,41.7659669,44.7925615,Nadzaladevi District,13,16,new,black frame,1
342,227800,112.0,4,2,0,41.7659669,44.7925615,Nadzaladevi District,2,16,new,black frame,1
343,148300,70.0,3,2,0,41.7261425,44.792904,Didube District,1,3,old,newly renovated,1
344,395400,81.0,2,1,0,41.7091395,44.7616907,Vake District,7,10,new,newly renovated,1
345,191100,72.0,3,2,1,41.725054,44.7545015,Saburtalo District,5,5,old,newly renovated,1
346,270200,63.0,2,1,0,41.7065248,44.7824697,Mtatsminda District,2,2,old,newly renovated,1
347,78900,42.0,2,1,0,41.7613081,44.789730120431,Nadzaladevi District,5,9,construction,white frame,1
348,1054400,130.0,3,2,1,41.7394206,44.756602088677,Saburtalo District,5,5,new,newly renovated,1
349,181200,87.0,4,2,0,41.7261425,44.792904,Didube District,5,5,old,not renovated,0
350,138400,53.0,3,2,1,41.792576222741,44.739690252632,Saburtalo District,8,14,new,newly renovated,1
351,130200,54.0,2,1,0,41.7679459,44.7677435,Saburtalo District,5,12,new,newly renovated,1
352,158200,69.0,2,1,0,41.7364242,44.7822534,Didube District,6,8,old,old renovation,0
353,306400,93.0,3,2,1,41.7063438,44.7747358,Vake District,3,12,new,newly renovated,1
355,1482800,135.0,3,2,1,41.70860033007014,44.7558327930806,Vake District,10,21,new,newly renovated,1
357,61000,37.0,2,1,0,41.8009667,44.7479015,Saburtalo District,5,12,construction,black frame,1
358,230700,95.0,4,3,1,41.7954972,44.8190233,Gldani District,5,10,new,newly renovated,1
359,168100,57.0,2,1,1,41.7607336,44.772292737198,Didube District,3,12,new,newly renovated,1
360,133500,54.0,3,2,0,41.73188365,44.836876299366,Other,7,12,new,newly renovated,1
361,197700,58.0,3,2,1,41.7243775,44.7671879,Saburtalo District,2,8,new,newly renovated,1
362,290000,75.0,4,2,1,41.6816329,44.8388788,Isani District,14,16,new,newly renovated,1
363,93900,31.0,1,1,0,41.7240689,44.7299815,Saburtalo District,1,5,old,old renovation,0
364,83300,36.2,1,1,0,41.7954972,44.8190233,Gldani District,6,9,new,newly renovated,1
365,105400,64.0,2,1,0,41.6728267,44.8838567,Samgori District,11,12,new,white frame,0
366,161500,100.0,4,3,0,41.7364242,44.7822534,Didube District,6,6,old,under renovation,0
367,187800,60.0,2,1,0,41.7245209,44.7537885,Saburtalo District,4,5,old,under renovation,1
368,757900,103.0,3,2,1,41.7245209,44.7537885,Saburtalo District,4,22,new,newly renovated,1
369,115300,42.0,2,1,0,41.7854493,44.824828,Gldani District,3,17,new,newly renovated,1
370,186200,83.0,3,2,0,41.784601503118,44.828307900653,Gldani District,4,9,old,old renovation,1
371,201000,50.0,2,1,1,41.730501928309,44.866624807238,Other,10,22,new,newly renovated,1
372,104900,49.0,2,1,0,41.745242084279,44.774359473517,Didube District,4,14,construction,black frame,1
376,461300,130.0,5,3,1,41.7081011,44.7696196,Vake District,8,14,new,newly renovated,1
377,249600,45.9,2,1,0,41.689993133888,44.78961549948,Mtatsminda District,2,4,construction,white frame,1
378,98900,34.0,1,1,0,41.764318671278,44.777536027694,Didube District,3,5,old,old renovation,1
379,102100,35.0,1,0,0,41.73188365,44.836876299366,Other,5,5,old,newly renovated,1
380,131800,50.0,2,1,1,41.733745510402,44.72406919009,Vake District,7,9,old,newly renovated,1
381,164400,61.0,3,2,0,41.730015917647,44.752853535758,Saburtalo District,7,7,old,newly renovated,0
382,130200,56.0,3,2,0,41.793388,44.8120996,Gldani District,12,16,new,newly renovated,1
383,296600,80.0,3,2,0,41.7091395,44.7616907,Vake District,8,9,new,white frame,1
384,87300,53.0,2,1,0,41.6728267,44.8838567,Samgori District,11,12,new,white frame,0
385,113700,42.0,2,1,0,41.77976216818175,44.835994780468155,Gldani District,3,17,new,newly renovated,1
386,362500,105.0,3,2,0,41.7103479,44.782901,Mtatsminda District,1,5,old,not renovated,1
387,151600,65.0,2,1,0,41.6829162,44.839588,Isani District,10,12,new,white frame,1
388,117000,48.0,2,1,0,41.720015,44.7407348,Saburtalo District,8,9,new,green frame,0
389,188600,59.0,2,1,0,41.720091256525,44.710537289719,Saburtalo District,7,13,new,newly renovated,1
390,138400,74.0,2,1,1,41.80422995,44.825043469487,Gldani District,4,9,old,old renovation,1
391,141700,43.0,2,1,1,41.7172959,44.7752025,Saburtalo District,1,9,old,newly renovated,0
392,131800,220.0,4,2,1,41.662245027866,44.702883300852,Mtatsminda District,2,2,old,old renovation,1
395,395400,100.0,3,2,0,41.714456118566,44.765956836784,Saburtalo District,5,18,new,newly renovated,1
396,149900,91.0,4,3,0,41.697287321592,44.883003153437,Samgori District,7,15,new,black frame,0
397,118600,60.0,2,1,0,41.6988174,44.8818285,Samgori District,7,15,new,white frame,1
398,152900,80.0,3,2,0,41.7954972,44.8190233,Gldani District,13,14,new,green frame,1
400,125200,76.0,3,2,0,41.697287321592,44.883003153437,Samgori District,2,15,new,black frame,1
401,93400,52.0,2,1,0,41.7903068,44.7593516,Saburtalo District,1,5,new,black frame,1
402,444800,155.0,5,3,0,41.7206103,44.7106871,Saburtalo District,5,15,new,green frame,1
403,97800,56.0,2,1,0,41.697287321592,44.883003153437,Samgori District,15,15,new,black frame,1
404,47800,25.0,1,1,0,41.799052428473,44.833023502159,Gldani District,0,6,new,newly renovated,0
405,350100,125.0,3,0,0,41.7103615,44.7284963,Vake District,15,16,new,black frame,1
406,289600,140.0,5,4,0,41.7564578,44.827391155192,Nadzaladevi District,7,8,new,white frame,1
407,227400,78.0,3,2,1,41.7172959,44.7752025,Saburtalo District,5,9,old,newly renovated,1
408,175700,84.1,4,3,0,41.7564578,44.827391155192,Nadzaladevi District,4,9,new,white frame,0
409,296600,78.0,3,2,1,41.7245209,44.7537885,Saburtalo District,13,17,new,newly renovated,1
412,214500,125.0,4,3,0,41.7954972,44.8190233,Gldani District,4,19,construction,white frame,0
413,82000,46.0,2,1,0,41.79228605,44.810649013864,Gldani District,7,19,construction,white frame,0
414,99500,58.0,2,1,0,41.7954972,44.8190233,Gldani District,9,19,construction,white frame,0
415,99800,56.0,2,1,0,41.79228605,44.810649013864,Gldani District,5,19,construction,white frame,0
416,117000,63.0,3,2,0,41.7954972,44.8190233,Gldani District,7,19,construction,white frame,0
418,500900,160.0,4,3,1,41.7060414,44.7710448,Vake District,3,4,old,newly renovated,1
419,102100,39.0,2,1,0,41.6828831,44.8238154,Krtsanisi District,3,9,new,newly renovated,1
420,169300,95.0,3,2,0,41.79346875,44.822745752323,Gldani District,4,19,construction,white frame,0
421,187800,95.0,4,3,0,41.671972267345,44.875796764249,Isani District,5,9,new,newly renovated,1
422,121600,63.0,3,2,0,41.79228605,44.810649013864,Gldani District,9,19,construction,white frame,0
424,154900,68.0,3,2,0,41.6828831,44.8238154,Krtsanisi District,3,9,new,newly renovated,1
425,82400,33.0,1,0,1,41.7757895,44.7950346,Nadzaladevi District,4,5,old,old renovation,1
426,543700,157.0,5,0,0,41.7081011,44.7696196,Vake District,5,14,new,white frame,1
429,49400,33.0,1,1,0,41.704135060093,44.964186220968,Samgori District,3,3,old,old renovation,0
430,217500,72.0,3,2,0,41.7595839,44.774485474685,Didube District,9,11,new,newly renovated,1
431,234000,56.0,2,1,1,41.7260891,44.7744363,Saburtalo District,7,11,new,newly renovated,0
432,247100,115.0,3,2,0,41.7357001,44.77002,Saburtalo District,9,8,new,newly renovated,0
433,197700,83.0,3,2,0,41.79923401398494,47.238277194471976,Nadzaladevi District,11,15,new,newly renovated,1
434,204300,97.8,3,2,1,41.672584748503,44.847147346262,Isani District,10,21,new,newly renovated,1
435,214200,91.0,4,3,0,41.6883397,44.8325599,Isani District,7,9,old,old renovation,1
436,121900,51.0,2,1,0,41.7757895,44.7950346,Nadzaladevi District,11,15,new,newly renovated,1
437,207600,82.0,4,3,0,41.7874621,44.749969,Saburtalo District,9,11,new,newly renovated,1
438,120300,51.0,2,1,0,41.7902207,44.7587974,Saburtalo District,4,11,new,newly renovated,1
439,313000,100.0,3,0,1,41.7098352,44.7730487,Vake District,6,12,old,newly renovated,1
440,270200,83.2,3,2,0,41.723523732825,44.762523420269,Saburtalo District,4,10,new,old renovation,1
441,121900,125.0,4,3,0,41.6828831,44.8238154,Krtsanisi District,1,2,old,old renovation,1
443,125200,47.4,2,1,0,41.749013652356,44.7878789011,Nadzaladevi District,2,8,new,white frame,1
444,89000,58.0,3,2,1,41.784960957225,44.776087812303,Didube District,1,3,old,old renovation,0
445,184500,68.0,3,2,1,41.73188365,44.836876299366,Other,3,9,old,newly renovated,0
446,181200,58.0,2,1,1,41.7704323,44.7748777,Didube District,8,12,new,newly renovated,1
447,187800,58.0,2,1,0,41.7206103,44.7106871,Saburtalo District,4,5,new,newly renovated,1
449,477800,135.0,3,2,1,41.7226517,44.7658236,Saburtalo District,6,9,new,newly renovated,1
450,78200,120.0,4,3,0,41.721673508738,44.754181499065,Saburtalo District,0,5,old,black frame,1
451,222400,150.0,5,0,0,41.7731415,44.798383538237,Nadzaladevi District,15,15,new,white frame,1
452,204300,56.0,2,1,1,41.73188365,44.836876299366,Other,3,12,new,newly renovated,1
453,149900,58.44,2,1,0,41.7595839,44.774485474685,Didube District,12,16,new,green frame,1
454,197700,75.0,4,2,1,41.7206004,44.7232035,Saburtalo District,4,8,old,under renovation,0
456,108700,75.0,2,1,1,41.8068798,44.8300802,Gldani District,9,9,old,old renovation,1
457,214200,85.0,3,2,1,41.696096,44.860788,Isani District,5,12,new,newly renovated,1
458,329500,100.0,4,2,1,41.687117042806,44.834811685733,Isani District,2,5,old,newly renovated,1
459,214200,70.0,3,2,1,41.7731729,44.7800877,Didube District,11,20,new,newly renovated,1
460,126900,50.0,3,2,0,41.7856281,44.8219953,Gldani District,7,17,new,newly renovated,1
461,126900,50.0,3,2,0,41.7954972,44.8190233,Gldani District,7,17,new,newly renovated,1
462,92300,43.0,2,1,0,41.7034618,44.8498781,Isani District,8,14,new,green frame,1
464,120300,50.0,2,1,0,41.7034618,44.8498781,Isani District,12,13,new,newly renovated,1
466,177900,87.0,3,2,0,41.80050295,44.830899413631,Gldani District,4,9,old,newly renovated,1
467,148300,105.0,4,3,0,41.6988174,44.8818285,Samgori District,3,9,old,old renovation,1
468,105200,57.0,2,1,0,41.793410351159,44.765621342695,Saburtalo District,5,10,new,black frame,1
469,214200,85.0,2,1,1,41.7595839,44.774485474685,Didube District,7,7,new,newly renovated,1
470,790800,258.0,10,3,1,41.707809239199,44.75411329416,Vake District,1,3,new,old renovation,0
471,593100,170.0,6,3,1,41.707614879895,44.754582212556,Vake District,1,3,new,old renovation,0
473,494300,150.0,4,3,0,41.7093734,44.7698209,Vake District,7,12,old,old renovation,1
474,131800,80.0,3,2,0,41.676277855835,44.831206970832,Krtsanisi District,10,20,new,black frame,1
475,157800,84.0,3,2,0,41.7903068,44.7593516,Saburtalo District,13,17,new,black frame,1
476,221800,80.0,4,3,1,41.7364242,44.7822534,Didube District,2,5,old,newly renovated,1
477,527200,122.0,4,3,0,41.722811,44.7509454,Saburtalo District,20,23,new,newly renovated,1
478,84000,48.0,2,1,0,41.7245209,44.7537885,Saburtalo District,11,11,old,black frame,1
479,201000,100.0,3,2,0,41.7206103,44.7106871,Saburtalo District,7,7,new,newly renovated,1
480,224100,90.0,3,2,1,41.7245209,44.7537885,Saburtalo District,3,10,new,newly renovated,1
481,220800,73.0,3,2,1,41.722774153431,44.707968484672,Saburtalo District,14,15,new,newly renovated,1
482,158200,58.0,2,1,0,41.7081011,44.7696196,Vake District,4,12,new,newly renovated,1
483,102000,52.0,2,1,0,41.772663849931,44.766617449311,Didube District,7,12,construction,white frame,1
484,184500,73.0,2,1,0,41.703743394888875,44.79040231064647,Vake District,3,15,new,newly renovated,1
485,54400,36.0,2,1,0,41.734926252098,44.829418492098,Other,2,2,old,not renovated,1
486,95600,50.0,2,1,0,41.7935155,44.7377903,Saburtalo District,9,9,old,old renovation,1
487,121900,49.0,2,1,1,42.060255722428,45.010960641202,Saburtalo District,2,9,new,newly renovated,1
488,90900,46.0,2,1,0,41.788673439775,44.801983679702,Gldani District,2,12,new,green frame,1
489,177900,63.0,3,2,1,41.677207189171,44.874873398684,Samgori District,5,10,new,newly renovated,1
490,93700,49.9,2,1,0,41.788729483433,44.801979512308,Gldani District,2,12,new,green frame,1
491,168100,67.0,3,2,1,41.70022793667,41.578522402501,Nadzaladevi District,11,14,new,newly renovated,1
492,181200,50.0,2,1,1,41.71864115,44.7650320085427,Saburtalo District,3,9,new,newly renovated,1
494,405300,130.0,4,3,0,41.716068,44.7854635,Saburtalo District,15,16,new,newly renovated,1
495,168100,86.0,3,2,0,41.7874621,44.749969,Saburtalo District,2,7,new,old renovation,1
496,395400,125.0,5,3,0,41.7245209,44.7537885,Saburtalo District,7,8,new,newly renovated,1
497,161500,72.0,3,2,0,41.725203,44.7425619,Saburtalo District,5,8,old,old renovation,1
498,266200,101.0,4,3,0,41.7081011,44.7696196,Vake District,4,5,new,white frame,1
499,98900,40.0,1,1,1,41.75459175,44.774178105362,Didube District,8,8,old,old renovation,1
500,299600,107.0,4,3,0,41.723526313173,44.706270749839,Saburtalo District,2,16,construction,green frame,1
501,92300,48.0,2,1,0,41.7954972,44.8190233,Gldani District,3,10,new,black frame,1
502,230700,72.6,3,0,0,41.76582811399578,44.7723900946321,Didube District,1,5,old,newly renovated,1
503,166500,58.0,2,1,0,41.724019160464,44.706074449633,Saburtalo District,1,16,construction,white frame,1
504,148300,50.0,2,1,1,41.7659669,44.7925615,Nadzaladevi District,7,12,new,newly renovated,1
505,145600,52.0,2,1,0,41.723967525336,44.705990904168,Saburtalo District,2,16,construction,white frame,1
506,226200,78.0,3,2,0,41.723956217431,44.706145248293,Saburtalo District,2,16,construction,white frame,1
507,121900,42.0,3,2,1,41.729176906081,44.733408427897,Vake District,2,5,old,old renovation,0
508,80800,43.0,2,1,0,41.772566495957,44.766440875718,Didube District,7,12,construction,black frame,1
509,675400,183.0,5,4,0,41.718925243164,44.779029647998,Saburtalo District,24,24,new,white frame,1
510,111800,57.0,2,2,0,41.77265350759561,44.766866981057944,Didube District,6,12,construction,white frame,1
511,137200,70.0,3,2,0,41.772535041022,44.766952488585,Didube District,7,12,construction,white frame,0
512,201000,85.0,3,2,0,41.7861606,44.7654904,Saburtalo District,5,14,new,newly renovated,1
513,378900,104.0,3,2,0,41.7198534,44.7780999,Saburtalo District,12,24,new,white frame,1
514,266100,85.0,2,1,0,41.71859680073291,44.77860407951124,Saburtalo District,12,24,new,white frame,0
515,201000,70.0,3,2,1,41.758931484197,44.772508343485,Didube District,9,14,old,newly renovated,1
516,237200,103.0,4,2,0,41.753766783197,44.774452164364,Saburtalo District,3,12,new,newly renovated,1
517,214200,58.4,2,1,1,41.682286901725,44.840552935713,Isani District,4,22,new,newly renovated,1
518,196100,86.0,3,2,0,41.73296919371785,44.770571088110785,Saburtalo District,2,8,new,black frame,1
519,159800,56.0,3,2,0,41.72568694581554,44.71918929745328,Saburtalo District,12,16,old,newly renovated,1
520,281400,85.4,3,2,0,41.71856570579226,44.77867967908119,Saburtalo District,23,24,new,white frame,0
521,148300,63.5,2,2,1,41.724525490818,44.803706019164,Nadzaladevi District,2,3,new,newly renovated,0
522,146600,61.0,2,1,1,41.7230304,44.7080114,Saburtalo District,15,15,new,newly renovated,1
524,90600,41.0,2,1,1,41.6761108,44.8481344,Isani District,5,7,new,newly renovated,1
525,421800,170.0,3,2,1,41.727057627168904,44.779614953614185,Saburtalo District,5,15,new,newly renovated,1
531,460300,190.0,4,2,0,41.7245209,44.7537885,Saburtalo District,5,15,new,newly renovated,1
532,856700,104.0,4,2,1,41.703633247953945,44.77001635102499,Vake District,5,9,new,newly renovated,1
533,148300,54.0,2,1,1,41.800514946657,44.830159123466,Gldani District,15,17,new,newly renovated,1
534,93900,55.0,2,1,0,41.68686877380753,44.885888709754084,Samgori District,1,5,old,newly renovated,0
536,205900,61.0,2,1,1,41.6793871,44.8200128,Krtsanisi District,10,15,new,newly renovated,1
537,303100,115.0,4,3,0,41.69357112606343,44.76635553621702,Vake District,3,5,construction,white frame,1
538,87000,48.0,2,1,0,41.7918749,44.7553665,Saburtalo District,5,14,construction,green frame,0
539,266900,77.0,2,1,0,41.73188365,44.836876299366,Other,7,22,new,newly renovated,1
540,151600,56.0,3,2,1,41.7903068,44.7593516,Saburtalo District,5,9,new,newly renovated,1
541,102100,57.0,2,1,0,41.7918749,44.7553665,Saburtalo District,5,14,construction,green frame,0
542,89000,44.0,2,1,0,41.8015417,44.8271721,Gldani District,6,15,new,white frame,1
543,159800,48.0,2,1,1,41.749964169444,44.78359545986,Didube District,13,13,new,newly renovated,1
546,474500,192.0,4,3,1,41.72895845,44.724187548102,Vake District,10,10,new,newly renovated,1
547,97200,45.0,1,1,0,41.7245209,44.7537885,Saburtalo District,5,5,old,newly renovated,1
548,118600,60.0,3,2,1,41.7891648,44.7414596,Saburtalo District,6,14,old,old renovation,1
549,240500,113.0,3,2,0,41.7355077,44.7785372,Didube District,4,9,old,newly renovated,1
550,120300,45.0,2,1,1,41.8040628,44.815517,Gldani District,17,19,new,newly renovated,1
551,171300,100.0,2,1,0,41.72981255,44.73330339417,Vake District,3,9,old,not renovated,1
552,253700,86.0,3,2,1,41.7245209,44.7537885,Saburtalo District,14,15,new,newly renovated,1
553,461300,120.0,4,3,0,41.7093734,44.7698209,Vake District,4,5,old,old renovation,1
554,110400,48.0,3,1,0,41.7902207,44.7587974,Saburtalo District,11,12,new,newly renovated,1
555,133500,50.0,2,1,1,41.7925166,44.7395589,Saburtalo District,10,13,new,newly renovated,1
556,197700,80.0,5,3,0,41.7260323,44.7995087,Nadzaladevi District,9,9,new,newly renovated,1
557,197700,82.0,3,2,1,41.741674441745,44.773855853728,Didube District,3,8,old,old renovation,1
558,138400,56.0,2,1,0,41.7704323,44.7748777,Didube District,12,15,construction,white frame,1
560,149900,85.0,3,2,0,41.7903068,44.7593516,Saburtalo District,11,18,new,black frame,1
561,192800,85.0,3,2,0,41.7903068,44.7593516,Saburtalo District,11,15,new,newly renovated,1
562,192800,85.0,3,2,0,41.7918749,44.7553665,Saburtalo District,10,15,new,newly renovated,1
563,204100,59.0,3,2,0,41.719693462209,44.781536284623,Saburtalo District,4,10,new,newly renovated,1
564,163100,90.0,3,2,0,41.7607336,44.772292737198,Didube District,5,6,old,old renovation,1
565,161500,65.0,3,2,1,41.7731415,44.798383538237,Nadzaladevi District,11,15,new,newly renovated,1
